Country,Year,AverageTemperature
Dominican Republic,1918,25.063083333333335
Dominican Republic,1919,25.58475
Dominican Republic,1920,25.502333333333336
Dominican Republic,1921,25.201916666666666
Dominican Republic,1922,25.086166666666667
Dominican Republic,1923,25.30875
Dominican Republic,1924,25.64816666666667
Dominican Republic,1925,25.36675
Dominican Republic,1926,25.863666666666663
Dominican Republic,1927,25.644583333333333
Dominican Republic,1928,25.654833333333332
Dominican Republic,1929,25.46175
Dominican Republic,1930,25.59266666666667
Dominican Republic,1931,25.78725
Dominican Republic,1932,25.66508333333333
Dominican Republic,1933,25.505
Dominican Republic,1934,25.378583333333335
Dominican Republic,1935,25.298083333333334
Dominican Republic,1936,25.676416666666668
Dominican Republic,1937,25.712500000000002
Dominican Republic,1938,25.454583333333332
Dominican Republic,1939,25.492166666666666
Dominican Republic,1940,25.94333333333333
Dominican Republic,1941,26.09183333333333
Dominican Republic,1942,26.017833333333332
Dominican Republic,1943,25.600083333333334
Dominican Republic,1944,25.542333333333335
Dominican Republic,1945,25.366083333333336
Dominican Republic,1946,25.541833333333333
Dominican Republic,1947,25.95575
Dominican Republic,1948,26.031000000000002
Dominican Republic,1949,25.585083333333333
Dominican Republic,1950,25.238333333333333
Dominican Republic,1951,25.500083333333333
Dominican Republic,1952,25.920749999999998
Dominican Republic,1953,25.965333333333334
Dominican Republic,1954,25.573166666666665
Dominican Republic,1955,25.305833333333336
Dominican Republic,1956,25.454250000000002
Dominican Republic,1957,25.861416666666667
Dominican Republic,1958,26.013416666666668
Dominican Republic,1959,26.0675
Dominican Republic,1960,26.08375
Dominican Republic,1961,25.749416666666665
Dominican Republic,1962,25.740333333333336
Dominican Republic,1963,25.828166666666664
Dominican Republic,1964,25.808333333333334
Dominican Republic,1965,25.573583333333332
Dominican Republic,1966,25.797250000000002
Dominican Republic,1967,25.773
Dominican Republic,1968,25.769333333333336
Dominican Republic,1969,26.094916666666666
Dominican Republic,1970,25.67833333333333
Dominican Republic,1971,25.424000000000003
Dominican Republic,1972,25.648083333333332
Dominican Republic,1973,25.905
Dominican Republic,1974,25.425
Dominican Republic,1975,25.6035
Dominican Republic,1976,25.4905
Dominican Republic,1977,26.029083333333332
Dominican Republic,1978,25.958
Dominican Republic,1979,25.767750000000003
Dominican Republic,1980,26.36616666666667
Dominican Republic,1981,26.10225
Dominican Republic,1982,25.96375
Dominican Republic,1983,26.25616666666667
Dominican Republic,1984,25.758166666666668
Dominican Republic,1985,25.765
Dominican Republic,1986,25.932083333333335
Dominican Republic,1987,26.294916666666666
Dominican Republic,1988,26.11525
Dominican Republic,1989,25.900583333333334
Dominican Republic,1990,26.171166666666668
Dominican Republic,1991,26.053416666666667
Dominican Republic,1992,25.941333333333333
Dominican Republic,1993,25.9165
Dominican Republic,1994,26.280583333333336
Dominican Republic,1995,26.35775
Dominican Republic,1996,25.87075
Dominican Republic,1997,26.69725
Dominican Republic,1998,26.676333333333332
Dominican Republic,1999,26.172833333333333
Dominican Republic,2000,25.880416666666665
Dominican Republic,2001,26.340666666666667
Dominican Republic,2002,26.58125
Dominican Republic,2003,26.626333333333335
Dominican Republic,2004,26.35875
Dominican Republic,2005,26.52116666666667
Dominican Republic,2006,26.58566666666667
Dominican Republic,2007,26.626
Dominican Republic,2008,26.199250000000003
Dominican Republic,2009,26.423083333333334
Dominican Republic,2010,26.455583333333333
Dominican Republic,2011,26.25075
Dominican Republic,2012,26.340083333333336
Dominican Republic,2013,26.290333333333333
Ecuador,1866,21.227777777777778
Ecuador,1867,21.575333333333333
Ecuador,1868,21.4195
Ecuador,1869,22.459400000000002
Ecuador,1870,
Ecuador,1871,
Ecuador,1872,
Ecuador,1873,
Ecuador,1874,
Ecuador,1875,
Ecuador,1876,
Ecuador,1877,
Ecuador,1878,
Ecuador,1879,
Ecuador,1880,
Ecuador,1881,21.5535
Ecuador,1882,21.19125
Ecuador,1883,20.941333333333336
Ecuador,1884,20.943545454545454
Ecuador,1885,
Ecuador,1886,21.197416666666665
Ecuador,1887,21.072499999999998
Ecuador,1888,20.973
Ecuador,1889,
Ecuador,1890,
Ecuador,1891,21.38
Ecuador,1892,21.114
Ecuador,1893,20.86691666666667
Ecuador,1894,21.22216666666667
Ecuador,1895,21.52725
Ecuador,1896,21.640249999999998
Ecuador,1897,21.638666666666666
Ecuador,1898,21.23425
Ecuador,1899,21.424083333333332
Ecuador,1900,21.906583333333334
Ecuador,1901,21.49
Ecuador,1902,21.57825
Ecuador,1903,21.534583333333334
Ecuador,1904,21.198333333333334
Ecuador,1905,21.714250000000003
Ecuador,1906,21.635500000000004
Ecuador,1907,21.22641666666667
Ecuador,1908,21.164
Ecuador,1909,21.091333333333335
Ecuador,1910,20.930666666666667
Ecuador,1911,21.438000000000002
Ecuador,1912,21.70958333333333
Ecuador,1913,21.32325
Ecuador,1914,21.85525
Ecuador,1915,21.88808333333333
Ecuador,1916,21.268916666666666
Ecuador,1917,21.012333333333334
Ecuador,1918,21.349833333333336
Ecuador,1919,21.8165
Ecuador,1920,21.7055
Ecuador,1921,21.532750000000004
Ecuador,1922,21.709333333333333
Ecuador,1923,21.705
Ecuador,1924,21.53775
Ecuador,1925,21.48691666666667
Ecuador,1926,22.051750000000002
Ecuador,1927,21.69033333333333
Ecuador,1928,21.82075
Ecuador,1929,21.56675
Ecuador,1930,21.837833333333336
Ecuador,1931,21.92925
Ecuador,1932,21.73375
Ecuador,1933,21.31233333333333
Ecuador,1934,21.570666666666668
Ecuador,1935,21.45941666666667
Ecuador,1936,21.773416666666666
Ecuador,1937,21.82041666666667
Ecuador,1938,21.545916666666667
Ecuador,1939,22.105999999999998
Ecuador,1940,22.259500000000003
Ecuador,1941,22.536416666666668
Ecuador,1942,21.985500000000002
Ecuador,1943,21.881833333333333
Ecuador,1944,21.943833333333334
Ecuador,1945,22.155083333333334
Ecuador,1946,21.971333333333334
Ecuador,1947,21.913
Ecuador,1948,21.996166666666667
Ecuador,1949,21.730333333333334
Ecuador,1950,21.334416666666666
Ecuador,1951,22.012833333333333
Ecuador,1952,21.894750000000002
Ecuador,1953,22.169
Ecuador,1954,21.52
Ecuador,1955,21.4165
Ecuador,1956,21.442083333333333
Ecuador,1957,22.4205
Ecuador,1958,22.294083333333333
Ecuador,1959,21.996333333333336
Ecuador,1960,21.8235
Ecuador,1961,21.864416666666667
Ecuador,1962,21.888583333333333
Ecuador,1963,22.01691666666667
Ecuador,1964,21.886166666666668
Ecuador,1965,22.207666666666668
Ecuador,1966,22.166416666666667
Ecuador,1967,21.80666666666667
Ecuador,1968,21.894166666666667
Ecuador,1969,22.422083333333333
Ecuador,1970,21.961250000000003
Ecuador,1971,21.57341666666667
Ecuador,1972,22.48566666666667
Ecuador,1973,22.082166666666666
Ecuador,1974,21.695916666666665
Ecuador,1975,21.571833333333334
Ecuador,1976,21.980249999999998
Ecuador,1977,22.193
Ecuador,1978,22.08675
Ecuador,1979,22.291416666666667
Ecuador,1980,22.336000000000002
Ecuador,1981,22.167666666666666
Ecuador,1982,22.477249999999998
Ecuador,1983,22.94666666666667
Ecuador,1984,21.886083333333335
Ecuador,1985,21.838250000000002
Ecuador,1986,22.0715
Ecuador,1987,22.847083333333334
Ecuador,1988,22.130916666666668
Ecuador,1989,21.876416666666668
Ecuador,1990,22.434749999999998
Ecuador,1991,22.529500000000002
Ecuador,1992,22.611500000000003
Ecuador,1993,22.421583333333334
Ecuador,1994,22.217083333333335
Ecuador,1995,22.574166666666667
Ecuador,1996,22.0325
Ecuador,1997,23.082916666666666
Ecuador,1998,23.121
Ecuador,1999,21.90216666666667
Ecuador,2000,22.026
Ecuador,2001,22.236083333333337
Ecuador,2002,22.763666666666666
Ecuador,2003,22.668333333333333
Ecuador,2004,22.64791666666667
Ecuador,2005,22.5295
Ecuador,2006,22.603166666666667
Ecuador,2007,22.359750000000002
Ecuador,2008,22.22425
Ecuador,2009,22.67716666666667
Ecuador,2010,22.639916666666668
Ecuador,2011,22.33666666666667
Ecuador,2012,22.445916666666665
Ecuador,2013,22.264125
Egypt,1811,18.866222222222223
Egypt,1812,
Egypt,1813,
Egypt,1814,
Egypt,1815,
Egypt,1816,
Egypt,1817,
Egypt,1818,
Egypt,1819,21.632499999999997
Egypt,1820,21.90908333333333
Egypt,1821,22.05125
Egypt,1822,21.513272727272728
Egypt,1823,19.817444444444444
Egypt,1824,22.745500000000003
Egypt,1825,22.389583333333334
Egypt,1826,22.362750000000002
Egypt,1827,22.9755
Egypt,1828,22.364583333333332
Egypt,1829,22.293083333333332
Egypt,1830,22.651916666666665
Egypt,1831,21.866
Egypt,1832,21.675916666666666
Egypt,1833,22.216333333333335
Egypt,1834,22.067083333333333
Egypt,1835,21.519333333333336
Egypt,1836,21.94258333333333
Egypt,1837,21.645833333333332
Egypt,1838,21.707833333333337
Egypt,1839,20.3036
Egypt,1840,22.039
Egypt,1841,22.18075
Egypt,1842,22.34075
Egypt,1843,22.27225
Egypt,1844,22.034000000000002
Egypt,1845,22.21675
Egypt,1846,22.877499999999998
Egypt,1847,22.449083333333334
Egypt,1848,22.170666666666666
Egypt,1849,22.2435
Egypt,1850,21.808666666666667
Egypt,1851,22.35891666666667
Egypt,1852,22.32466666666667
Egypt,1853,22.762833333333333
Egypt,1854,22.15625
Egypt,1855,22.474
Egypt,1856,21.902416666666667
Egypt,1857,21.69558333333333
Egypt,1858,22.309083333333334
Egypt,1859,22.332583333333332
Egypt,1860,22.718833333333336
Egypt,1861,21.739083333333337
Egypt,1862,21.645333333333337
Egypt,1863,22.117416666666667
Egypt,1864,22.596
Egypt,1865,22.791416666666667
Egypt,1866,22.706333333333333
Egypt,1867,22.772000000000002
Egypt,1868,22.286916666666666
Egypt,1869,22.721
Egypt,1870,22.630166666666668
Egypt,1871,22.213583333333332
Egypt,1872,22.51325
Egypt,1873,22.676916666666667
Egypt,1874,22.23866666666667
Egypt,1875,21.52208333333333
Egypt,1876,22.352083333333336
Egypt,1877,22.6915
Egypt,1878,22.909499999999998
Egypt,1879,22.664416666666668
Egypt,1880,22.630583333333334
Egypt,1881,22.92958333333333
Egypt,1882,21.902833333333334
Egypt,1883,22.088333333333335
Egypt,1884,21.73108333333333
Egypt,1885,22.258666666666667
Egypt,1886,21.9355
Egypt,1887,22.456833333333336
Egypt,1888,22.2555
Egypt,1889,22.4785
Egypt,1890,22.544833333333333
Egypt,1891,22.53741666666667
Egypt,1892,22.596166666666665
Egypt,1893,22.047250000000002
Egypt,1894,22.277916666666666
Egypt,1895,22.327583333333333
Egypt,1896,22.52508333333333
Egypt,1897,22.240166666666667
Egypt,1898,22.541416666666667
Egypt,1899,22.480333333333334
Egypt,1900,22.797750000000004
Egypt,1901,23.181583333333332
Egypt,1902,22.624916666666667
Egypt,1903,22.05275
Egypt,1904,21.970333333333333
Egypt,1905,22.390500000000003
Egypt,1906,22.756333333333334
Egypt,1907,21.936916666666665
Egypt,1908,21.986
Egypt,1909,22.9115
Egypt,1910,22.03816666666667
Egypt,1911,22.184
Egypt,1912,22.0
Egypt,1913,21.787000000000003
Egypt,1914,22.509416666666667
Egypt,1915,23.144583333333333
Egypt,1916,23.095166666666668
Egypt,1917,22.391416666666668
Egypt,1918,22.72283333333333
Egypt,1919,22.830583333333333
Egypt,1920,22.089416666666665
Egypt,1921,22.351083333333335
Egypt,1922,22.700999999999997
Egypt,1923,22.67
Egypt,1924,22.945166666666665
Egypt,1925,22.809583333333336
Egypt,1926,22.517083333333336
Egypt,1927,22.97275
Egypt,1928,23.192916666666665
Egypt,1929,22.552666666666667
Egypt,1930,22.995166666666666
Egypt,1931,23.035833333333333
Egypt,1932,22.675
Egypt,1933,22.704916666666666
Egypt,1934,22.85983333333333
Egypt,1935,22.827250000000003
Egypt,1936,23.34691666666667
Egypt,1937,23.139166666666668
Egypt,1938,22.525000000000002
Egypt,1939,23.25391666666667
Egypt,1940,22.99575
Egypt,1941,23.228416666666664
Egypt,1942,23.02125
Egypt,1943,22.6125
Egypt,1944,22.785
Egypt,1945,22.263
Egypt,1946,23.053749999999997
Egypt,1947,23.3185
Egypt,1948,22.143833333333333
Egypt,1949,21.8925
Egypt,1950,22.681083333333333
Egypt,1951,23.071166666666667
Egypt,1952,23.263
Egypt,1953,22.6735
Egypt,1954,22.66425
Egypt,1955,23.402
Egypt,1956,22.97975
Egypt,1957,23.038083333333333
Egypt,1958,23.304750000000002
Egypt,1959,22.284583333333334
Egypt,1960,23.621166666666667
Egypt,1961,22.23375
Egypt,1962,23.49683333333333
Egypt,1963,23.652
Egypt,1964,22.473083333333335
Egypt,1965,22.76325
Egypt,1966,23.369833333333332
Egypt,1967,22.280916666666666
Egypt,1968,22.738833333333332
Egypt,1969,23.404416666666666
Egypt,1970,22.70841666666667
Egypt,1971,22.680000000000003
Egypt,1972,22.85475
Egypt,1973,22.740583333333333
Egypt,1974,22.690250000000002
Egypt,1975,22.578083333333336
Egypt,1976,22.860916666666668
Egypt,1977,22.667749999999998
Egypt,1978,22.953666666666667
Egypt,1979,23.560166666666664
Egypt,1980,23.065416666666668
Egypt,1981,22.85175
Egypt,1982,22.45375
Egypt,1983,22.09358333333333
Egypt,1984,22.881249999999998
Egypt,1985,23.209666666666667
Egypt,1986,22.901833333333332
Egypt,1987,22.848916666666668
Egypt,1988,23.236500000000003
Egypt,1989,22.790000000000003
Egypt,1990,23.09141666666667
Egypt,1991,23.0885
Egypt,1992,22.554916666666667
Egypt,1993,23.39225
Egypt,1994,23.235
Egypt,1995,23.169166666666666
Egypt,1996,23.426333333333332
Egypt,1997,22.939666666666668
Egypt,1998,23.68241666666667
Egypt,1999,23.77933333333333
Egypt,2000,22.881416666666667
Egypt,2001,23.616333333333333
Egypt,2002,23.716250000000002
Egypt,2003,23.496416666666665
Egypt,2004,23.511083333333332
Egypt,2005,23.52025
Egypt,2006,23.505666666666666
Egypt,2007,23.584333333333333
Egypt,2008,23.907916666666665
Egypt,2009,23.735
Egypt,2010,25.151916666666665
Egypt,2011,23.33141666666667
Egypt,2012,23.77091666666667
Egypt,2013,24.50525
El Salvador,1836,23.8325
El Salvador,1837,23.763333333333332
El Salvador,1838,23.770833333333332
El Salvador,1839,24.158083333333334
El Salvador,1840,24.255750000000003
El Salvador,1841,24.15925
El Salvador,1842,24.443166666666666
El Salvador,1843,24.57325
El Salvador,1844,23.969250000000002
El Salvador,1845,23.95475
El Salvador,1846,24.84866666666667
El Salvador,1847,24.46825
El Salvador,1848,24.284714285714283
El Salvador,1849,24.956083333333336
El Salvador,1850,24.70991666666667
El Salvador,1851,24.524
El Salvador,1852,24.511
El Salvador,1853,24.157083333333333
El Salvador,1854,24.091083333333334
El Salvador,1855,24.199416666666668
El Salvador,1856,24.363833333333332
El Salvador,1857,24.3195
El Salvador,1858,24.660416666666666
El Salvador,1859,24.38025
El Salvador,1860,24.073333333333334
El Salvador,1861,24.488500000000002
El Salvador,1862,24.342333333333332
El Salvador,1863,24.51275
El Salvador,1864,24.25866666666667
El Salvador,1865,24.610833333333332
El Salvador,1866,24.31216666666667
El Salvador,1867,24.785749999999997
El Salvador,1868,24.300583333333336
El Salvador,1869,25.402083333333334
El Salvador,1870,24.684916666666666
El Salvador,1871,24.409916666666664
El Salvador,1872,24.75125
El Salvador,1873,24.40091666666667
El Salvador,1874,24.676583333333337
El Salvador,1875,24.53291666666667
El Salvador,1876,24.5425
El Salvador,1877,24.8105
El Salvador,1878,25.424916666666665
El Salvador,1879,24.50666666666667
El Salvador,1880,24.751166666666666
El Salvador,1881,24.796499999999998
El Salvador,1882,24.657666666666668
El Salvador,1883,24.440416666666668
El Salvador,1884,24.220250000000004
El Salvador,1885,24.212416666666666
El Salvador,1886,24.459999999999997
El Salvador,1887,24.174833333333336
El Salvador,1888,24.13875
El Salvador,1889,24.60591666666667
El Salvador,1890,24.108083333333337
El Salvador,1891,24.776833333333332
El Salvador,1892,24.293666666666667
El Salvador,1893,24.424583333333334
El Salvador,1894,24.596166666666665
El Salvador,1895,24.693916666666667
El Salvador,1896,24.998583333333332
El Salvador,1897,25.357249999999997
El Salvador,1898,24.737916666666667
El Salvador,1899,24.49275
El Salvador,1900,24.655333333333335
El Salvador,1901,24.134249999999998
El Salvador,1902,24.62783333333333
El Salvador,1903,24.477833333333336
El Salvador,1904,24.128500000000003
El Salvador,1905,24.424916666666665
El Salvador,1906,24.547416666666667
El Salvador,1907,24.557583333333337
El Salvador,1908,24.46666666666667
El Salvador,1909,24.81325
El Salvador,1910,23.958916666666667
El Salvador,1911,24.985333333333333
El Salvador,1912,24.95875
El Salvador,1913,24.410749999999997
El Salvador,1914,24.729083333333335
El Salvador,1915,25.177083333333332
El Salvador,1916,24.525000000000002
El Salvador,1917,24.284333333333336
El Salvador,1918,24.77475
El Salvador,1919,25.044083333333333
El Salvador,1920,24.77175
El Salvador,1921,25.015083333333333
El Salvador,1922,24.992500000000003
El Salvador,1923,24.925250000000002
El Salvador,1924,25.009
El Salvador,1925,24.79716666666667
El Salvador,1926,25.219583333333333
El Salvador,1927,24.94633333333333
El Salvador,1928,24.949916666666667
El Salvador,1929,24.96825
El Salvador,1930,25.37691666666667
El Salvador,1931,25.238500000000002
El Salvador,1932,24.993166666666667
El Salvador,1933,25.050583333333336
El Salvador,1934,25.218166666666665
El Salvador,1935,24.837333333333333
El Salvador,1936,25.05933333333333
El Salvador,1937,24.903833333333335
El Salvador,1938,24.574333333333332
El Salvador,1939,24.820166666666665
El Salvador,1940,24.90491666666667
El Salvador,1941,25.3225
El Salvador,1942,25.162666666666667
El Salvador,1943,24.959999999999997
El Salvador,1944,24.916666666666668
El Salvador,1945,24.99291666666667
El Salvador,1946,25.505666666666666
El Salvador,1947,25.649916666666666
El Salvador,1948,25.32675
El Salvador,1949,24.961583333333333
El Salvador,1950,24.643
El Salvador,1951,25.193749999999998
El Salvador,1952,25.256333333333334
El Salvador,1953,25.546083333333332
El Salvador,1954,24.959083333333336
El Salvador,1955,24.9165
El Salvador,1956,24.878833333333336
El Salvador,1957,25.278833333333335
El Salvador,1958,25.578000000000003
El Salvador,1959,25.319916666666668
El Salvador,1960,25.03616666666667
El Salvador,1961,25.12608333333333
El Salvador,1962,24.799583333333334
El Salvador,1963,25.065749999999998
El Salvador,1964,25.143833333333333
El Salvador,1965,25.32675
El Salvador,1966,25.058916666666665
